DrugBank_ID,Name,SMILES,CAS_Number
DB12930,Opipramol,OCCN1CCN(CCCN2C3=CC=CC=C3C=CC3=CC=CC=C23)CC1,315-72-0
DB12931,Fenobam,CN1CC(=O)N=C1NC(=O)NC1=CC=CC(Cl)=C1,57653-26-6
DB12932,Merotocin,,1190083-57-8
DB12933,RO-4987655,OCCONC(=O)C1=CC(CN2OCCCC2=O)=C(F)C(F)=C1NC1=CC=C(I)C=C1F,874101-00-5
DB12934,Granotapide,CCOC(=O)C(COC(=O)CC1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=C(C=C2)C(F)(F)F)C(=C1)C(=O)N(C)C)(C(=O)OCC)C1=CC=CC=C1,594842-13-4
DB12935,Remogliflozin etabonate,CCOC(=O)OC[C@H]1O[C@@H](OC2=NN(C(C)C)C(C)=C2CC2=CC=C(OC(C)C)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,442201-24-3
DB12937,Quercetin-3'-O-phosphate,OC1=CC(O)=C2C(=O)C(O)=C(OC2=C1)C1=CC(OP(O)(O)=O)=C(O)C=C1,1111616-69-3
DB12938,Isoxaflutole,[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],141112-29-0
DB12939,Nikkomycin Z,C[C@@H]([C@H](N)C(=O)N[C@@H]([C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O)C(O)=O)[C@H](O)C1=CC=C(O)C=N1,59456-70-1
DB12940,Helium He-3,[3He],14762-55-1
DB12941,Darolutamide,C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O,1297538-32-9
DB12942,Lactitol,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,585-86-4
DB12943,Milatuzumab,,899796-83-9
DB12944,Phloroglucinol,OC1=CC(O)=CC(O)=C1,108-73-6
DB12945,Dihydralazine,NNC1=C2C=CC=CC2=C(NN)N=N1,484-23-1
DB12946,DPCPX,CCCN1C2=C(N=C(N2)C2CCCC2)C(=O)N(CCC)C1=O,102146-07-6
DB12947,Doxifluridine,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O,3094-09-5
DB12948,Didox,ONC(=O)C1=CC(O)=C(O)C=C1,69839-83-4
DB12949,PF-03382792,CC1(C)C(=O)N(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)C2=CC(F)=CC=C12,1400811-63-3
DB12950,Albusomatropin,,1613273-96-3
DB12951,Pivagabine,CC(C)(C)C(=O)NCCCC(O)=O,69542-93-4
DB12952,Methylprednisone,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,91523-05-6
DB12953,Disitertide,,272105-42-7
DB12954,Terizidone,O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1,25683-71-0
DB12955,Delparantag,COC1=CC=C(NC(=O)[C@H](CCCCN)NC(=O)C2=CC(NC(=O)[C@H](CCCCN)NC(=O)C3=CC(NC(=O)[C@H](CCCCN)NC(=O)C4=CC(NC(=O)[C@@H](N)CCCCN)=CC=C4OC)=CC=C3OC)=CC=C2OC)C=C1C(N)=O,872454-31-4
DB12956,Vantictumab,,1345009-45-1
DB12957,5-fluoro-2'-deoxycytidine,NC1=NC(=O)N(C=C1F)[C@H]1C[C@H](O)[C@@H](CO)O1,10356-76-0
DB12958,Prothipendyl,CN(C)CCCN1C2=CC=CC=C2SC2=C1N=CC=C2,303-69-5
DB12959,IOWH-032,OC1=C(Br)C=C(C=C1Br)C1=NOC(=N1)C(=O)NCC1=CC=C(OC2=CC=CC=C2)C=C1,1191252-49-9
DB12960,INCB-9471,CCO[C@@H]1CC2=CC(=CC=C2[C@H]1N1CCN(C[C@@H]1C)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C)C(F)(F)F,869769-98-2
DB12961,Leukotriene B4,CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O,71160-24-2
DB12962,CP-547632,NC(=O)C1=C(NC(=O)NCCCCN2CCCC2)SN=C1OCC1=C(F)C=C(Br)C=C1F,252003-65-9
DB12963,CCX-354,COC1=CC(=CC=C1Cl)N1CCN(CC1)C(=O)CN1N=C(C2=NC=CN2)C2=CC=CN=C12,1010073-75-2
DB12964,Lerisetron,C(N1C2=CC=CC=C2N=C1N1CCNCC1)C1=CC=CC=C1,143257-98-1
DB12965,Silver,[Ag],7440-22-4
DB12966,Falnidamol,CN1CCC(CC1)NC1=NC=C2N=CN=C(NC3=CC=C(F)C(Cl)=C3)C2=N1,196612-93-8
DB12967,Mitoguazone,C\C(\C=N\N=C(N)N)=N/N=C(N)N,459-86-9
DB12968,DONU,O[C@H]1CCC[C@@H](O)[C@@H]1NC(=O)N(CCCl)N=O,58484-17-6
DB12969,Methylinositol,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,10284-63-6
DB12970,Levoglucose,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)C=O,921-60-8
DB12971,Pactimibe,CCCCCCCCN1CCC2=C1C(NC(=O)C(C)(C)C)=C(C)C(CC(O)=O)=C2C,189198-30-9
DB12972,Sepranolone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C,516-55-2
DB12973,Serlopitant,C[C@@H](O[C@H]1CC[C@@H]2CN(C[C@H]2[C@@H]1C1=CC=C(F)C=C1)C1=CC(=O)CC1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,860642-69-9
DB12974,Roniciclib,C[C@@H](O)[C@@H](C)OC1=C(C=NC(NC2=CC=C(C=C2)[S@](=N)(=O)C2CC2)=N1)C(F)(F)F,1223498-69-8
DB12975,Pyronaridine,COC1=NC2=C(NC3=CC(CN4CCCC4)=C(O)C(CN4CCCC4)=C3)C3=CC=C(Cl)C=C3N=C2C=C1,74847-35-1
DB12976,Robatumumab,,934235-44-6
DB12977,Simenepag isopropyl,CCCCC[C@H](O)C1=CC=C(C=C1)N1[C@@H](COCC2=CC=C(S2)C(=O)OC(C)C)CCC1=O,910562-13-9
DB12978,Pexidartinib,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,1029044-16-3
DB12979,Nepicastat,NCC1=CNC(=S)N1[C@H]1CCC2=C(C1)C=C(F)C=C2F,173997-05-2
DB12980,CHS-828,ClC1=CC=C(OCCCCCCN\C(NC#N)=N\C2=CC=NC=C2)C=C1,200484-11-3
DB12981,XL-888,CC[C@@H](C)NC1=C(C=C(C)C(=C1)C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C1=CC=C(C=N1)C(=O)C1CC1)C(N)=O,1149705-71-4
DB12982,Silicon,[Si],7440-21-3
DB12983,Phthalocyanine,N1C2=C3C=CC=CC3=C1\N=C1/N=C(/N=C3\N=C(NC4=N\C(=N/2)C2=CC=CC=C42)C2=CC=CC=C32)C2=CC=CC=C12,574-93-6
DB12984,Larotaxel,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C3=CC=CC=C3)[C@H]3[C@]4(C[C@H]4C[C@H]4OC[C@@]34OC(C)=O)C1=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1,156294-36-9
DB12985,Quisinostat,CN1C=C(CNCC2CCN(CC2)C2=NC=C(C=N2)C(=O)NO)C2=CC=CC=C12,875320-29-9
DB12986,VS-5584,CC(C)N1C(C)=NC2=C(N=C(N=C12)N1CCOCC1)C1=CN=C(N)N=C1,1246560-33-7
DB12987,Penclomedine,COC1=C(Cl)C(OC)=C(Cl)C(=N1)C(Cl)(Cl)Cl,108030-77-9
DB12988,LY-518674,CC1=CC=C(CN2N=C(CCCC3=CC=C(OC(C)(C)C(O)=O)C=C3)NC2=O)C=C1,425671-29-0
DB12989,Neosaxitoxin,[H][C@@]12N=C(N)N[C@]11N(CCC1(O)O)C(=N)N(O)[C@H]2COC(N)=O,64296-20-4
DB12990,Icosabutate,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCOC(CC)C(O)=O,1253909-57-7
DB12991,Deoxyspergualin,NCCCNCCCCNC(=O)[C@H](O)NC(=O)CCCCCCNC(N)=N,89149-10-0
DB12992,Bleomycin A6,[H][C@]1(O[C@H]2[C@@H](O)[C@H](O)[C@H](CO)O[C@H]2O[C@H]([C@H](NC(=O)C2=NC(=NC(N)=C2C)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC2=NC(=CS2)C2=NC(=CS2)C(=O)NCCCNCCCCNCCCN)C2=CN=CN2)O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O,37293-17-7
DB12993,Berkelium,[Bk],7440-40-6
DB12994,MIP-1095 I-123,OC(=O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)NC1=CC=C([123I])C=C1)C(O)=O)C(O)=O,949575-25-1
DB12996,Acteoside,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCC3=CC(O)=C(O)C=C3)O[C@H](CO)[C@H]2OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,61276-17-3
DB12997,Brilacidin,NC(=N)NCCCCC(=O)NC1=CC(=CC(NC(=O)C2=CC(=NC=N2)C(=O)NC2=C(O[C@@H]3CCNC3)C(NC(=O)CCCCNC(N)=N)=CC(=C2)C(F)(F)F)=C1O[C@@H]1CCNC1)C(F)(F)F,1224095-98-0
DB12998,PF-00217830,O=C1CCC2=CC=C(OCCCCN3CCN(CC3)C3=CC=CC4=CC=CC=C34)N=C2N1,846032-02-8
DB12999,MK-6186,ClC1=CC(OC2=C3C=NN(CC4=NNC5=NC=CC=C45)C3=CC=C2Cl)=CC(=C1)C#N,1034474-19-5
DB13000,PCI-27483,NC(=N)C1=CC=C2N=C(NC2=C1)C1=CC(CC(=O)N[C@@H](CC(O)=O)C(O)=O)=CC(=C1O)C1=CC(=CC=C1O)S(N)(=O)=O,871266-63-6
DB13001,Tinoridine,CCOC(=O)C1=C(N)SC2=C1CCN(CC1=CC=CC=C1)C2,24237-54-5
DB13002,HKI-357,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC(F)=C4)C(Cl)=C3)=C(C=NC2=C1)C#N,848133-17-5
DB13003,Cortivazol,C[C@@H]1C[C@H]2[C@@H]3C=C(C)C4=CC5=C(C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O)C=NN5C1=CC=CC=C1,1110-40-3
DB13004,Mavoglurant,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#CC1=CC(C)=CC=C1,543906-09-8
DB13005,Rebastinib,CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC(=NN3C3=CC4=CC=CN=C4C=C3)C(C)(C)C)C(F)=C2)=CC=N1,1020172-07-9
DB13006,Cibinetide,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(O)=O,1208243-50-8
DB13007,Enfortumab vedotin,,1346452-25-2
DB13008,"2,2-bis(4-hydroxy-3-tert-butylphenyl)propane",CC(C)(C)C1=CC(=CC=C1O)C(C)(C)C1=CC=C(O)C(=C1)C(C)(C)C,79-96-9
DB13009,Carbendazim,COC(=O)NC1=NC2=CC=CC=C2N1,10605-21-7
DB13010,4-isothioureidobutyronitrile,NC(=N)SCCCC#N,500863-50-3
DB13011,Diethylhomospermine,CCNCCCCNCCCCNCCCCNCC,119422-08-1
DB13012,AQX-1125,C[C@]12CC[C@@H]([C@@H](CN)[C@@H]1CCC2=C)[C@@]1(C)CC[C@H](O)C[C@@H]1CO,782487-28-9
DB13013,LFF-571,CNC(=O)C[C@@H]1NC(=O)C2=CSC(=N2)C2=CC=C(N=C2C2=CSC(=N2)C2=CSC(=N2)[C@@H](NC(=O)CNC(=O)C2=C(COC)SC(=N2)[C@@H](NC(=O)C2=C(C)SC1=N2)C(C)C)[C@@H](O)C1=CC=CC=C1)C1=NC(=CS1)N(CCCCC(O)=O)C(=O)O[C@H]1CC[C@@H](CC1)C(O)=O,1160959-55-6
DB13014,Hypericin,CC1=C2C3=C(C)C=C(O)C4=C3C3=C5C2=C(C(O)=C1)C(=O)C1=C5C(=C(O)C=C1O)C1=C(O)C=C(O)C(C4=O)=C31,548-04-9
DB13016,LY-2300559,CCCC1=C(OCC2=CC=C(C=C2)[C@H](O)C2=CC=CC(=C2)C(O)=O)C=CC(C(C)=O)=C1O,889116-06-7
DB13017,Rovalpituzumab tesirine,,1613313-09-9
DB13018,Dimiracetam,O=C1CN2C(CCC2=O)N1,126100-97-8
DB13019,Henatinib,CC1=C(NC2=C1C(=O)N(C[C@H](O)CN1CCOCC1)CCC2)\C=C1/C(=O)NC2=CC=C(F)C=C12,1239269-51-2
DB13020,Apratastat,CC1(C)SCCN([C@H]1C(=O)NO)S(=O)(=O)C1=CC=C(OCC#CCO)C=C1,287405-51-0
DB13021,123I-iodometomidate,COC(=O)C1=CN=CN1[C@H](C)C1=CC=C(I)C=C1,813466-05-6
DB13022,LY-2874455,C[C@@H](OC1=CC=C2NN=C(\C=C\C3=CN(CCO)N=C3)C2=C1)C1=C(Cl)C=NC=C1Cl,1254473-64-7
DB13023,IPI-493,CO[C@H]1C[C@H](C)CC2=C(N)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,64202-81-9
DB13024,MK-8245,OC(=O)CN1N=NC(=N1)C1=CC(=NO1)N1CCC(CC1)OC1=C(Br)C=CC(F)=C1,1030612-90-8
DB13025,Tiapride,CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)S(C)(=O)=O,51012-32-9
DB13026,Ornidazole,CC1=NC=C(N1CC(O)CCl)N(=O)=O,16773-42-5
DB13027,Tucaresol,OC(=O)C1=CC=C(COC2=CC=CC(O)=C2C=O)C=C1,84290-27-7
DB13028,Biapenem,[H][C@](C)(O)[C@@]1([H])C(=O)N2C(C([O-])=O)=C(SC3CN4C=NC=[N+]4C3)[C@]([H])(C)[C@]12[H],120410-24-4
DB13029,MK-0873,[O-][N+]1=CC(=CC=C1)C#CC1=CC(=CC=C1)N1C=C(C(=O)NC2CC2)C(=O)C2=CC=CN=C12,500355-52-2
DB13030,2'-fluoro-5-ethylarabinosyluracil,OC[C@H]1O[C@H]([C@@H](F)[C@@H]1O)N1C=CC(=O)NC1=O,69123-94-0
DB13031,Niobium,[Nb],7440-03-1
DB13032,Enecadin,CC1=NC(=CC(OCCCCCN2CCCCC2)=N1)C1=CC=C(F)C=C1,259525-01-4
DB13033,Urocortin-2,,351999-18-3
DB13034,Foxy-5,CSCC[C@H](NC=O)C(=O)N[C@@H](CC(O)=O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(O)=O,881188-51-8
DB13035,AG-24322,CCNCC1=CN=CC(=C1C)C1=CC=C2NN=C(C3=NC4=C(F)C=C(F)C=C4N3)C2=C1,837364-57-5
DB13036,Ramatroban,[H][C@]1(CCC2=C(C1)C1=CC=CC=C1N2CCC(O)=O)NS(=O)(=O)C1=CC=C(F)C=C1,116649-85-5
DB13037,Namilumab,,1206681-39-1
DB13038,Glyceryl Trioleate,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,122-32-7
DB13039,Aminaphthone,CC1=C(OC(=O)C2=CC=C(N)C=C2)C(O)=C2C=CC=CC2=C1O,14748-94-8
DB13040,Gandotinib,CC1=CC(NC2=NN3C(CC4=CC=C(Cl)C=C4F)=C(C)N=C3C(CN3CCOCC3)=C2)=NN1,1229236-86-5
DB13041,Odalasvir,COC(=O)N[C@@H](C(C)C)C(=O)N1[C@@H](C[C@@H]2CCCC[C@H]12)C1=NC2=CC=C(C=C2N1)C1=CC2=CC=C1CCC1=CC=C(CC2)C(=C1)C1=CC=C2N=C(NC2=C1)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)[C@@H](NC(=O)OC)C(C)C,1415119-52-6
DB13042,Fenoverine,O=C(CN1CCN(CC2=CC3=C(OCO3)C=C2)CC1)N1C2=CC=CC=C2SC2=CC=CC=C12,37561-27-6
DB13044,Gossypol,CC(C)C1=C2C=C(C)C(=C(O)C2=C(C=O)C(O)=C1O)C1=C(O)C2=C(C=O)C(O)=C(O)C(C(C)C)=C2C=C1C,303-45-7
DB13045,Racotumomab,,946832-34-4
DB13046,Tocladesine,NC1=C2N=C(Cl)N([C@@H]3O[C@@H]4COP(O)(=O)O[C@H]4[C@H]3O)C2=NC=N1,41941-56-4
DB13047,Pentavalent Antimony,[Sb+5],22537-51-5
DB13048,PAC-1,OC1=C(\C=N\NC(=O)CN2CCN(CC3=CC=CC=C3)CC2)C=CC=C1CC=C,315183-21-2
DB13049,Lobaplatin,[Pt++].C[C@H]([O-])C([O-])=O.NC[C@@H]1CC[C@H]1CN,135558-11-1
DB13050,Tirilazad,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(CC1)C1=CC(=NC(=N1)N1CCCC1)N1CCCC1,110101-66-1
DB13051,CH-5132799,CS(=O)(=O)N1CCC2=C(N=C(N=C12)N1CCOCC1)C1=CN=C(N)N=C1,1007207-67-1
DB13052,Upamostat,CCOC(=O)N1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(\N)=N/O)NS(=O)(=O)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C,1191101-18-4
DB13053,CP-195543,O[C@@H]1[C@@H](CC2=CC=CC=C2)COC2=CC(=CC=C12)C1=CC(=CC=C1C(O)=O)C(F)(F)F,204981-48-6
DB13054,ACT-451840,CC(=O)N1CCN(CC1)C1=CC=C(CN([C@@H](CC2=CC=CC=C2)C(=O)N2CCN(CC3=CC=C(C=C3)C#N)CC2)C(=O)\C=C\C2=CC=C(C=C2)C(C)(C)C)C=C1,1839508-99-4
DB13055,Oteseconazole,O[C@@](CN1C=NN=N1)(C1=CC=C(F)C=C1F)C(F)(F)C1=CC=C(C=N1)C1=CC=C(OCC(F)(F)F)C=C1,1340593-59-0
DB13056,Irsogladine,NC1=NC(=NC(N)=N1)C1=C(Cl)C=CC(Cl)=C1,57381-26-7
DB13057,Torapsel,,204658-47-9
DB13058,Methanesulfonyl Fluoride,CS(F)(=O)=O,558-25-8
DB13059,PF-03814735,CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1C1=C2C=CC(NC2=NC=C(C(NC3CCC3)=N2)C(F)(F)F)=C1,942487-16-3
DB13060,CEP-37440,CNC(=O)C1=CC=CC=C1NC1=C(Cl)C=NC(NC2=CC=C3C[C@H](CCCC3=C2OC)N2CCN(CCO)CC2)=N1,1391712-60-9
DB13061,MLN8054,OC(=O)C1=CC=C(NC2=NC=C3CN=C(C4=C(C=CC(Cl)=C4)C3=N2)C2=C(F)C=CC=C2F)C=C1,869363-13-3
DB13062,ME-344,CC1=C(O)C=CC2=C1OC[C@H]([C@H]2C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1374524-68-1
DB13063,Parthenolide,C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1,20554-84-1
DB13064,Tramazoline,C1CN=C(NC2=CC=CC3=C2CCCC3)N1,1082-57-1
DB13065,LY-2811376,C[C@]1(CCSC(N)=N1)C1=CC(=C(F)C=C1F)C1=CN=CN=C1,1194044-20-6
DB13066,Liarozole,ClC1=CC=CC(=C1)C(N1C=CN=C1)C1=CC=C2N=CNC2=C1,115575-11-6
DB13067,Rotigaptide,C[C@@H](NC(=O)CNC(=O)[C@H]1C[C@H](O)CN1C(=O)[C@H]1CCCN1C(=O)[C@@H](CC1=CC=C(O)C=C1)NC(C)=O)C(=O)NCC(N)=O,355151-12-1
DB13068,9-(N-methyl-L-isoleucine)-cyclosporin A,CC[C@H](C)[C@@H]1N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC1=O)C(C)C,143205-42-9
DB13069,Nimustine,CC1=NC=C(CNC(=O)N(CCCl)N=O)C(N)=N1,42471-28-3
DB13070,Surinabant,CCC1=C(N(N=C1C(=O)NN1CCCCC1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(Br)C=C1,288104-79-0
DB13071,Creatinolfosfate,CN(CCOP(O)(O)=O)C(N)=N,6903-79-3
DB13072,GDC-0349,CCNC(=O)NC1=CC=C(C=C1)C1=NC2=C(CCN(C2)C2COC2)C(=N1)N1CCOC[C@@H]1C,1207360-89-1
DB13073,Tregalizumab,,1207446-68-1
DB13074,Macimorelin,CC(C)(N)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)NC=O,381231-18-1
DB13075,Menaquinone 7,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(=O)C2=CC=CC=C2C1=O)=C(\C)CCC=C(C)C,2124-57-4
DB13076,Yttrium Y-90,[90Y],10098-91-6
DB13077,Delpazolid,CN1CCN(C=N1)C1=CC=C(C=C1F)N1C[C@H](CO)OC1=O,1219707-39-7
DB13078,KOSN-1724,C[C@H]1\C=C/C\C(C)=C/C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1=NOC(C)=C1,693272-98-9
DB13080,Roluperidone,FC1=CC=C(C=C1)C(=O)CN1CCC(CN2CC3=CC=CC=C3C2=O)CC1,359625-79-9
DB13082,Nefiracetam,CC1=CC=CC(C)=C1NC(=O)CN1CCCC1=O,77191-36-7
DB13083,Talarozole,CCC(CC)C(N1C=NC=N1)C1=CC=C(NC2=NC3=CC=CC=C3S2)C=C1,201410-53-9
DB13084,Pyritinol,CC1=C(O)C(CO)=C(CSSCC2=C(CO)C(O)=C(C)N=C2)C=N1,1098-97-1
DB13085,Lumefantrine co-artemether,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1.CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1,141204-94-6
DB13086,Acoziborole,CC1(C)OB(O)C2=CC(NC(=O)C3=CC=C(F)C=C3C(F)(F)F)=CC=C12,1266084-51-8
DB13087,Miridesap,OC(=O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(O)=O,224624-80-0
DB13088,AZD-0424,CC(C)OC1=C2C(NC3=C(Cl)C=NC4=C3OCO4)=NC=NC2=CC(OCCN2CCN(CC2)C(C)=O)=C1,692054-06-1
DB13089,Enoxolone,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,471-53-4
DB13090,Zidebactam,OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NNC(=O)[C@@H]2CCCNC2)C1=O,1436861-97-0
DB13091,Tiropramide,CCCN(CCC)C(=O)C(CC1=CC=C(OCCN(CC)CC)C=C1)NC(=O)C1=CC=CC=C1,55837-29-1
DB13092,Meclocycline,[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(C(O)=CC=C4Cl)C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,2013-58-3
DB13093,TAK-593,CN1N=C(C)C=C1C(=O)NC1=CC(OC2=NN3C=C(NC(=O)C4CC4)N=C3C=C2)=CC=C1C,1005780-62-0
DB13094,Pruvanserin,FC1=CC=C(CCN2CCN(CC2)C(=O)C2=C3NC=C(C#N)C3=CC=C2)C=C1,443144-26-1
DB13095,JTK-853,FC1=C(OC(F)(F)F)C=CC(CNC(=O)[C@H]2CN(CCN2S(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)C2=NC3=C(S2)C=NC(=N3)C2CC2)=C1,954389-09-4
DB13096,Gacyclidine,C[C@H]1CCCC[C@]1(N1CCCCC1)C1=CC=CS1,68134-81-6
DB13097,1alpha-Hydroxyvitamin D5,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C(C)C,187935-17-7
DB13098,CT-2584,CCCCCCCCCCCCNCC(O)CCCCCCCCCN1C(=O)N(C)C2=C(N(C)C=N2)C1=O,166981-13-1
DB13099,Valnoctamide,CCC(C)C(CC)C(N)=O,4171-13-5
DB13100,Biguanide,NC(=N)NC(N)=N,56-03-1
DB13101,4SC-202,CN1C=C(C=N1)C1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NC2=CC=CC=C2N)=C1,910462-43-0
DB13102,AZD-8418,C[C@@H](C1CC1)N1CC2=CC(=CC(Cl)=C2C1=O)C1=CC(=NO1)C(=O)N(C)C,1198309-73-7
DB13103,Camsirubicin,COC1=C2C(=N)C3=C(O)C4=C(C[C@](O)(C[C@@H]4O[C@H]4C[C@H](N)[C@H](O)[C@H](C)O4)C(=O)CO)C(O)=C3C(=O)C2=CC=C1,236095-29-7
DB13104,X-396,C[C@@H](OC1=CC(=NN=C1N)C(=O)NC1=CC=C(C=C1)C(=O)N1CCN(C)CC1)C1=C(Cl)C=CC(F)=C1Cl,1365267-27-1
