DrugBank_ID,Name,SMILES,CAS_Number,MolecularWeight,LogP,NumHDonors,NumHAcceptors
DB15720,Zinc orotate,[Zn++].[O-]C(=O)C1=CC(=O)NC(=O)N1.[O-]C(=O)C1=CC(=O)NC(=O)N1,60388-02-5,375.5680000000001,-5.1491,4,8
DB15759,Metronidazole benzoate,CC1=NC=C(N1CCOC(=O)C1=CC=CC=C1)[N+]([O-])=O,13182-89-3,275.26400000000007,1.95672,0,6
DB15760,Cobaltous sulfate,[Co++].[O-]S([O-])(=O)=O,10124-43-3,154.99599999999998,-1.3405,0,4
DB15761,Sulbactam pivoxil,[H][C@@]12CC(=O)N1[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S2(=O)=O,69388-79-0,347.389,0.21040000000000036,0,7
DB15763,Iron polymaltose,[OH-].[OH-].[OH-].[Fe+3].OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@@H](O)[C@@H]1O,53858-86-9,449.16300000000007,-6.087499999999992,8,14
DB15764,Benzyl nicotinate,O=C(OCC1=CC=CC=C1)C1=CC=CN=C1,94-44-0,213.236,2.4386,0,3
DB15774,beta-Escin,[H][C@@]1(O[C@H]2[C@H](O)[C@@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@]([H])(O[C@H]3CC[C@@]4(C)[C@@]([H])(CC[C@]5(C)[C@]4([H])CC=C4[C@]6([H])CC(C)(C)[C@@H](OC(=O)C(\C)=C/C)[C@H](OC(C)=O)[C@]6(CO)[C@H](O)C[C@@]54C)[C@@]3(C)CO)O[C@@H]2C(O)=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,26339-90-2,1131.2690000000005,-1.3210999999999844,13,23
DB15775,Algestone acetophenide,[H][C@@]12C[C@H]3O[C@](C)(O[C@@]3(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C)C1=CC=CC=C1,24356-94-3,448.60300000000024,5.744300000000006,0,4
DB15777,Fluocortolone pivalate,[H][C@@]12C[C@@H](C)[C@H](C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,29205-06-9,460.5860000000001,4.233700000000004,1,5
DB15778,Hydrogen iodide,I[H],10034-85-2,127.91199999999999,0.6180000000000001,0,0
DB15779,Mebrofenin,CC1=CC(C)=C(Br)C(C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,78266-06-5,387.2300000000002,1.7840599999999998,3,4
DB15780,Mertiatide,OC(=O)CNC(=O)CNC(=O)CNC(=O)CS,66516-09-4,263.2749999999999,-2.6505999999999985,5,5
DB15782,Cetyl palmitate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,540-10-3,480.86200000000053,11.492199999999986,0,2
DB15783,Pargeverine,CN(C)CCOC(=O)C(OCC#C)(C1=CC=CC=C1)C1=CC=CC=C1,13479-13-5,337.41900000000004,2.684800000000001,0,4
DB15784,Carmoterol,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC=C(O)C3=C2C=CC(=O)N3)C=C1,147568-66-9,368.4330000000001,2.4965,4,5
DB15785,Myrtecaine,CCN(CC)CCOCCC1=CC[C@H]2C[C@@H]1C2(C)C,7712-50-7,265.441,3.727300000000003,0,2
DB15790,Mecloxamine,CC(CN(C)C)OC(C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,5668-06-4,317.86,4.570200000000004,0,2
DB15791,MK-0668,OC(=O)[C@H](CC1=CC=C(NC(=O)C2=C(Cl)C=NC=C2Cl)C=C1)NC(=O)[C@@H]1C[C@H](CN1S(=O)(=O)C1=CC=CC(=C1)C#N)NC1CCC1,865110-07-2,685.5899999999999,3.598180000000002,4,8
DB15793,Zinc phenolsulfonate,[Zn++].OC1=CC=C(C=C1)S([O-])(=O)=O.OC1=CC=C(C=C1)S([O-])(=O)=O,127-82-2,411.7280000000001,0.5901000000000001,2,8
DB15795,Adiphenine,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,64-95-9,311.425,3.7035000000000027,0,3
DB15796,GC-376 free acid,CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(O)(=O)=O,1417031-79-8,485.5590000000002,0.544700000000002,5,7
DB15797,GC-373,CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CC1CCNC1=O)C=O,,403.47900000000016,1.5373999999999999,3,5
DB15816,Calcium monoethylfumarate,[Ca++].CCOC(=O)\C=C\C([O-])=O.CCOC(=O)\C=C\C([O-])=O,62008-22-4,326.314,-2.6695999999999973,0,8
DB15817,Magnesium monoethylfumarate,[Mg++].CCOC(=O)\C=C\C([O-])=O.CCOC(=O)\C=C\C([O-])=O,83918-60-9,310.541,-2.6695999999999973,0,8
DB15818,Zinc monoethylfumarate,[Zn++].CCOC(=O)\C=C\C([O-])=O.CCOC(=O)\C=C\C([O-])=O,62008-21-3,351.6260000000001,-2.291299999999997,0,8
DB15819,Potassium aspartate,[H+].[H+].O.[K+].[K+].N[C@@H](CC([O-])=O)C([O-])=O.N[C@@H](CC([O-])=O)C([O-])=O,7259-25-8,360.4010000000001,-14.184500000000003,2,10
DB15821,Fluocortolone caproate,[H][C@@]12C[C@@H](C)[C@H](C(=O)COC(=O)CCCCC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,303-40-2,474.61300000000017,4.7679000000000045,1,5
DB15822,Pralsetinib,CO[C@@]1(CC[C@@H](CC1)C1=NC(NC2=NNC(C)=C2)=CC(C)=N1)C(=O)N[C@@H](C)C1=CC=C(N=C1)N1C=C(F)C=N1,2097132-94-8,533.6120000000002,4.200140000000003,3,9
DB15825,Dihydroxyaluminum sodium carbonate,[Na+].O[Al+]O.[O-]C([O-])=O,16482-55-6,143.99399999999997,-6.937799999999999,2,5
DB15827,Ciclonium bromide,[Br-].CC[N+](C)(CC)CCOC(C)(C1CC2CC1C=C2)C1=CC=CC=C1,29546-59-6,408.4240000000001,1.6210000000000018,0,1
DB15830,Ruscogenin,[H][C@]12C[C@@]3([H])[C@]4([H])CC=C5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2,472-11-7,430.6290000000003,4.684700000000005,2,4
DB15831,alpha-Keto-beta-methylvaleric acid,CCC(C)C(=O)C(O)=O,1460-34-0,130.14299999999997,0.6861999999999999,1,2
DB15832,Desmeninol,CSCCC(O)C(O)=O,583-91-5,150.19899999999998,0.18499999999999983,2,3
DB15833,alpha-Keto-isoleucine,CC[C@H](C)C(=O)C(O)=O,24809-08-3,130.14299999999997,0.6861999999999999,1,2
DB15835,Desonide sodium phosphate,[Na+].[Na+].[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COP([O-])([O-])=O,94087-98-6,540.4570000000003,-4.812299999999991,1,9
DB15841,Potassium metabisulfite,[K+].[K+].[O-]S(=O)S([O-])(=O)=O,16731-55-8,222.325,-7.666299999999999,0,5
DB15842,Sodium metabisulfite,[Na+].[Na+].[O-]S(=O)S([O-])(=O)=O,7681-57-4,190.10899999999998,-7.666299999999999,0,5
DB15861,Buthiazide,CC(C)CC1NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S(=O)(=O)N1,2043-38-1,353.85300000000007,1.0634000000000001,3,5
DB15872,L-alpha-Glycerophosphorylethanolamine,NCCOP(O)(=O)OC[C@H](O)CO,33049-08-0,215.14199999999997,-1.5681,4,6
DB15873,Copper oxodotreotide Cu-64,[64Cu++].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC(O)=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,1426155-87-4,1497.5617642,-6.046500000000033,15,24
DB15875,"1,3,5-Trimethoxybenzene",COC1=CC(OC)=CC(OC)=C1,621-23-8,168.19199999999998,1.7124,0,3
DB15877,Cetyltrimethylammonium naproxenate,COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C([O-])=O.CCCCCCCCCCCCCCCC[N+](C)(C)C,102580-74-5,513.8070000000007,7.875700000000009,0,3
DB15878,Molybdate,[O-][Mo]([O-])(=O)=O,14259-85-9,159.93599999999998,-2.6180999999999996,0,4
DB15880,Dermatan sulfate,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](OS([O-])(=O)=O)[C@@H]1O[C@@H]1O[C@H]([C@@H](O)[C@H](O)[C@H]1O)C([O-])=O,24967-94-0,475.38100000000014,-7.011299999999992,6,15
DB15881,Clonazoline,ClC1=C2C=CC=CC2=C(CC2=NCCN2)C=C1,17692-28-3,244.72499999999994,3.0374000000000008,1,2
DB15882,Sulfamethylthiazole,CC1=CSC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,515-59-3,269.351,1.83452,2,5
DB15883,Piroxicam cinnamate,CN1C(C(=O)NC2=CC=CC=N2)=C(OC(=O)\C=C\C2=CC=CC=C2)C2=C(C=CC=C2)S1(=O)=O,87234-24-0,461.49900000000014,3.279600000000001,1,6
DB15884,Methylisothiazolinone,CN1SC=CC1=O,2682-20-4,115.15699999999998,0.4468,0,3
DB15885,Methacetin methoxy-C-13,CC(=O)NC1=CC=C(O[13CH3])C=C1,72156-70-8,166.18435483999997,1.6535999999999997,1,2
DB15886,Carvasept,CC(C)C1=C(Cl)C=C(C)C(O)=C1,5665-94-1,184.666,3.477420000000002,1,1
DB15887,Fluorocholine F-18,C[N+](C)(C)CC[18F],407582-13-2,105.166938,0.6621,0,0
DB15888,Pipethanate,OC(C(=O)OCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,4546-39-8,339.435,2.951600000000001,1,4
DB15901,o-Cymen-5-ol,CC(C)C1=CC=C(O)C=C1C,3228-02-2,150.22099999999995,2.824020000000001,1,1
DB15902,Fepradinol,CC(C)(CO)NCC(O)C1=CC=CC=C1,36981-91-6,209.28900000000002,1.0805,3,3
DB15903,Chlormadinone acetate,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(Cl)C2=CC(=O)CC[C@]12C,302-22-7,404.9340000000002,4.751700000000005,0,4
DB15905,Nicotinaldehyde,[H]C(=O)C1=CN=CC=C1,500-22-1,107.11199999999997,0.8940999999999999,0,2
DB15906,Acetylene,C#C,74-86-2,26.037999999999997,0.24939999999999998,0,0
DB15907,Escin,[H][C@@]1(O[C@H]2[C@H](O)[C@@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@]([H])(OC3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)[C@@H](OC(=O)C(\C)=C/C)[C@H](OC(C)=O)[C@]6(CO)[C@H](O)C[C@@]54C)[C@@]3(C)CO)O[C@@H]2C(O)=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[H][C@@]1(O[C@H]2[C@H](O)[C@@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@]([H])(OC3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)[C@@H](OC(=O)C(\C)=C\C)[C@H](OC(C)=O)[C@]6(CO)[C@H](O)C[C@@]54C)[C@@]3(C)CO)O[C@@H]2C(O)=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,6805-41-0,2262.5379999999964,-2.6422000000000554,26,46
DB15908,Alexitol sodium,[OH-].[Na+].[Al+3].[O-]C([O-])=O.OCC(O)C(O)C(O)C(O)CO,66813-51-2,309.15900000000005,-9.586000000000004,6,10
DB15909,alpha-Carotene,C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,7488-99-5,536.8880000000003,12.46169999999998,0,0
DB15911,Amfenac,NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=CC=C1,51579-82-9,255.273,2.1269,2,3
DB15912,Calcium hypochlorite,[Ca++].[O-]Cl.[O-]Cl,7778-54-3,142.982,-1.3798000000000001,0,2
DB15914,Cryptoxanthin,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,472-70-8,552.8870000000002,11.576599999999983,1,1
DB15915,Camphor monobromide,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)[C@H]2Br,76-29-9,231.133,2.775100000000001,0,1
DB15916,Anethole,COC1=CC=C(\C=C\C)C=C1,4180-23-8,148.20499999999998,2.728300000000001,0,1
DB15917,Camphene,CC1(C)C2CCC(C2)C1=C,79-92-5,136.238,2.9987000000000013,0,0
DB15918,Fenchone,CC1(C)[C@H]2CC[C@](C)(C2)C1=O,1195-79-5,152.237,2.401700000000001,0,1
DB15919,Diquafosol,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O,59985-21-6,790.3070000000001,-4.190199999999995,10,21
DB15920,Menthone,CC(C)C1CCC(C)CC1=O,89-80-5,154.253,2.6477000000000013,0,1
DB15921,Tocopheryl nicotinate,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(=O)C1=CC=CN=C1)=C2C,43119-47-7,535.8130000000003,9.748859999999999,0,4
DB15923,Potassium iodate,[K+].[O-][I](=O)=O,7758-05-6,213.999,-9.559000000000001,0,3
DB15924,Molybdenum trioxide,O=[Mo](=O)=O,1313-27-5,143.93699999999998,-0.3589,0,3
DB15925,Ammonium bicarbonate,[NH4+].OC([O-])=O,1066-33-7,79.055,-0.7361000000000002,2,2
DB15926,Ammonium carbonate,[NH4+].[NH4+].[O-]C([O-])=O,506-87-6,96.086,-1.6946000000000008,2,3
DB15927,Amyl acetate,CCCCCOC(C)=O,628-63-7,130.18699999999998,1.7397,0,2
DB15929,Bismuth oxide,O=[Bi]O[Bi]=O,1304-76-3,465.957,-1.0676,0,3
DB15930,Carbaryl,CNC(=O)OC1=C2C=CC=CC2=CC=C1,63-25-2,201.225,2.5580000000000007,1,2
DB15931,Chamazulene,CCC1=CC2=C(C)C=CC2=C(C)C=C1,529-05-5,184.28199999999998,3.970640000000003,0,0
DB15932,Clemizole,ClC1=CC=C(CN2C(CN3CCCC3)=NC3=CC=CC=C23)C=C1,442-52-4,325.84299999999996,4.333800000000003,0,3
DB15933,Cloxyquin,OC1=CC=C(Cl)C2=CC=CN=C12,130-16-5,179.60600000000002,2.5938000000000008,1,2
DB15934,Ferric glycerophosphate,[Fe++].[Fe++].OCC(O)COP([O-])([O-])=O.OCCC(CCO)OP([O-])([O-])=O,1301-70-8,479.8580000000003,-4.854999999999995,4,12
DB15942,Haletazole,CCN(CC)CCOC1=CC=C(C=C1)C1=NC2=CC(Cl)=CC=C2S1,15599-36-7,360.91,5.337300000000004,0,4
DB15943,Hesperidin methylchalcone,COC1=CC=C(\C=C\C(=O)C2=C(OC)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O)C=C1O,24292-52-2,624.5920000000003,-0.9583999999999995,8,15
DB15944,Menadione bisulfite,CC1(CC(=O)C2=C(C=CC=C2)C1=O)S(O)(=O)=O,130-36-9,254.26299999999998,1.1022,1,4
DB15945,Pirenoxine,OC(=O)C1=NC2=C(C(O)=C1)C1=NC3=CC=CC=C3OC1=CC2=O,1043-21-6,308.2490000000001,2.2447999999999997,2,6
DB15946,Piroctone,CC(CC1=CC(C)=CC(=O)N1O)CC(C)(C)C,50650-76-5,237.34299999999996,3.008820000000002,1,3
DB15947,Pitofenone,COC(=O)C1=CC=CC=C1C(=O)C1=CC=C(OCCN2CCCCC2)C=C1,54063-52-4,367.44500000000016,3.568900000000003,0,5
DB15948,Potassium glycerophosphate,[K+].[K+].OCC(O)COP([O-])([O-])=O,1319-69-3,248.25299999999996,-8.807100000000002,2,6
DB15949,Raubasine,[H][C@]12CN3CCC4=C(NC5=CC=CC=C45)[C@]3([H])C[C@]1([H])C(=CO[C@H]2C)C(=O)OC,483-04-5,352.43400000000014,3.1788000000000016,1,4
DB15950,Sodium camphorsulfonate,[Na+].[H][C@]12CC[C@@](CS([O-])(=O)=O)(C(=O)C1)C2(C)C,21791-94-6,254.28299999999996,-2.0689999999999964,0,4
DB15951,Azapentacene,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=C2NC3=CC4=NC5=CC(=CC=C5NC4=CC3=NC2=C1)S([O-])(=O)=O,3863-80-7,488.4140000000002,-4.480599999999995,2,10
DB15952,Sodium nitrate,[Na+].[O-][N+]([O-])=O,7631-99-4,84.99399999999999,-3.2350999999999996,0,3
DB15953,Stearyl alcohol,CCCCCCCCCCCCCCCCCCO,112-92-5,270.50099999999986,6.240200000000008,1,1
DB15954,Strychnine,[H][C@]12C[C@@]3([H])C4=CCO[C@@]5([H])CC(=O)N6C7=CC=CC=C7[C@@]1(CCN2C4)[C@]6([H])[C@@]35[H],57-24-9,334.41900000000015,2.0925000000000002,0,3
DB15955,Teprenone,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CCC(C)=O,6809-52-5,330.5560000000001,7.501300000000007,0,1
DB15956,Terpineol,CC1=CCC(CC1)C(C)(C)O,8000-41-7,154.25300000000001,2.5037000000000007,1,1
DB15957,Terpinyl acetate,CC(=O)OC(C)(C)C1CCC(C)=CC1,8007-35-0,196.28999999999996,3.0745000000000013,0,2
DB15958,Thiamine disulfide,C\C(N(CC1=C(N)N=C(C)N=C1)C=O)=C(/CCO)SS\C(CCO)=C(\C)N(CC1=C(N)N=C(C)N=C1)C=O,67-16-3,562.7220000000003,2.2740400000000003,4,12
DB15959,Tripamide,[H][C@@]12CN(C[C@]1([H])[C@@H]1CC[C@H]2C1)NC(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O,73803-48-2,369.8740000000001,1.6101,2,4
DB15960,Troclosene,ClN1C(=O)NC(=O)N(Cl)C1=O,2782-57-2,197.96499999999997,-1.2979,1,5
DB15961,Zinc iodide,I[Zn]I,10139-47-6,319.198,1.7689000000000001,0,0
DB15962,Calcium fluoride,F[Ca]F,7789-75-5,78.07400000000001,0.4596,0,0
DB15963,Thioctamide,NC(=O)CCCCC1CCSS1,940-69-2,205.348,2.1857999999999995,1,3
DB15964,Dynasore,OC1=CC=C(\C=N\NC(=O)C2=CC3=C(C=CC=C3)C=C2O)C=C1O,304448-55-3,322.32000000000005,2.720500000000001,4,5
DB15967,"2,3-Dimercapto-1-propanesulfonic acid",OS(=O)(=O)CC(S)CS,74-61-3,188.295,0.1024000000000001,3,4
DB15968,Butropium,CCCCOC1=CC=C(C[N+]2(C)[C@H]3CC[C@@H]2C[C@@H](C3)OC(=O)[C@H](CO)C2=CC=CC=C2)C=C1,107080-63-7,452.6150000000002,4.824800000000005,1,4
DB15969,Carbazochrome sulfonic acid,CN1C(CC2=C\C(=N\NC(N)=O)C(=O)C=C12)S(O)(=O)=O,70063-04-6,300.29600000000005,-1.0468999999999984,3,6
DB15970,Chloroprednisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])C[C@H](Cl)C2=CC(=O)C=C[C@]12C,52080-57-6,392.87900000000013,1.9830999999999996,2,5
DB15971,Clorotepine,CN1CCN(CC1)C1CC2=CC=CC=C2SC2=C1C=C(Cl)C=C2,13448-22-1,344.91100000000006,4.335800000000003,0,3
DB15973,Tauroselcholic acid,[H]O[C@@H]1CC[C@@]2(C)[C@@]([H])(C1)C[C@@H](O[H])[C@@]1([H])[C@]3([H])CC[C@]([H])([C@H](C)C[Se]CC(=O)N([H])CCS(=O)(=O)O[H])[C@@]3(C)[C@@H](O[H])C[C@]21[H],75018-71-2,594.6730000000002,2.128700000000002,5,6
DB15974,Gold sodium thiosulfate,[Na+].[Na+].[Na+].O=S1(=O)O[Au]2(OS(=O)(=O)S2)S1,15283-45-1,490.19900000000007,-9.1713,0,8
DB15975,Sulfametrole,COC1=NSN=C1NS(=O)(=O)C1=CC=C(N)C=C1,32909-92-5,286.338,0.9297000000000002,2,7
DB15976,Tetroxoprim,COCCOC1=C(OC)C=C(CC2=C(N)N=C(N)N=C2)C=C1OC,53808-87-0,334.37600000000003,1.2742,2,8
DB15977,Verbenone,CC1=CC(=O)[C@@H]2C[C@H]1C2(C)C,80-57-9,150.22099999999998,2.1776999999999997,0,1
DB15978,Parathiazine,C(CN1C2=CC=CC=C2SC2=C1C=CC=C2)N1CCCC1,84-08-2,296.4390000000001,4.385100000000004,0,3
DB15979,Homochlorcyclizine,CN1CCCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,848-53-3,314.86,4.066900000000003,0,2
DB15980,Levocarnitine propionate,CCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,20064-19-1,217.26499999999996,-0.8455999999999979,0,4
DB15981,Josamycin propionate,[H][C@@]1(O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](OC(=O)CC)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](OC(C)=O)[C@@H]2OC)O[C@H](C)[C@@]([H])(O[C@H]2C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C,40922-77-8,884.0700000000002,3.9743000000000075,2,17
DB15982,Berotralstat,NCC1=CC(=CC=C1)N1N=C(C=C1C(=O)NC1=CC(=CC=C1F)[C@H](NCC1CC1)C1=CC=CC(=C1)C#N)C(F)(F)F,1809010-50-1,562.5710000000004,5.7018800000000045,3,6
DB15983,Menglytate,CCOCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,579-94-2,242.35899999999995,3.0269000000000013,0,3
DB15984,Clostebol acetate,[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(Cl)C(=O)CC[C@]12C,855-19-6,364.9130000000001,5.016500000000005,0,3
DB15985,Gamma-amino-beta-hydroxybutyric acid,NCC(O)CC(O)=O,924-49-2,119.11999999999999,-1.2193000000000003,3,3
DB15987,Piprinhydrinate,CN1C2=C(NC(Cl)=N2)C(=O)N(C)C1=O.CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,606-90-6,496.01100000000025,3.5005000000000024,1,7
DB15988,Ephedrine levulinate,CN[C@@H](C)[C@H](OC(=O)CCC(C)=O)C1=CC=CC=C1,1082659-36-6,263.33699999999993,2.248,1,4
DB15990,Glycylglutamine,NCC(=O)N[C@@H](CCC(N)=O)C(O)=O,13115-71-4,203.19799999999995,-2.219999999999999,4,4
DB15991,Glycyltyrosine,NCC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,658-79-7,238.243,-0.5372000000000001,4,4
DB15992,Sulfogaiacol,COC1=C(O)C=CC(=C1)S(O)(=O)=O,7134-11-4,204.20299999999995,0.6475000000000001,2,4
DB15993,Arginine aspartate,N[C@@H](CC(O)=O)C(O)=O.N[C@@H](CCCNC(N)=N)C(O)=O,7675-83-4,307.30699999999996,-2.465429999999997,8,6
DB15994,Methane,C,74-82-8,16.043,0.6361,0,0
DB15995,Nitric acid,O[N+]([O-])=O,7697-37-2,63.01200000000001,-0.34770000000000006,1,2
DB15997,Perfluorooctane,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,307-34-6,438.05199999999996,5.922800000000002,0,0
DB15998,Potassium hydrogen DL-aspartate,[K+].NC(CC([O-])=O)C(O)=O,923-09-1,171.19299999999998,-5.457699999999997,2,4
DB15999,Prednisolone caproate,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCCCC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,69164-69-8,458.5950000000002,3.6888000000000023,2,6
DB16000,Salicylamide O-acetic acid,NC(=O)C1=C(OCC(O)=O)C=CC=C1,25395-22-6,195.174,0.2488999999999994,2,3
DB16001,Testosterone decanoate,[H][C@@]12CC[C@H](OC(=O)CCCCCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,5721-91-5,442.6840000000003,7.570800000000009,0,3
DB16002,Testosterone isocaproate,[H][C@@]12CC[C@H](OC(=O)CCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,15262-86-9,386.57600000000025,5.866300000000007,0,3
DB16003,Testosterone phenylpropionate,[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,1255-49-8,420.59300000000036,6.062900000000007,0,3
DB16004,Butedronic acid,OC(=O)CC(C(P(O)(O)=O)P(O)(O)=O)C(O)=O,51395-42-7,292.07300000000004,-1.1566,6,4
DB16005,Triacetin,CC(=O)OCC(COC(C)=O)OC(C)=O,102-76-1,218.20499999999998,0.044299999999999784,0,6
DB16006,Zinc DL-aspartate,[Zn++].[NH3+]C(CC([O-])=O)C([O-])=O.[NH3+]C(CC([O-])=O)C([O-])=O,15281-32-0,329.5800000000001,-9.028900000000004,2,8
DB16008,Nifekalant,CN1C(=O)C=C(NCCN(CCO)CCCC2=CC=C(C=C2)[N+]([O-])=O)N(C)C1=O,130636-43-0,405.4550000000001,0.33120000000000016,2,9
DB16009,LX-7101,CN(C)C(=O)OC1=CC(NC(=O)C2(CN)CCN(CC2)C2=C3C(C)=CNC3=NC=N2)=CC=C1,1192189-69-7,451.5310000000001,2.51072,3,7
DB16011,Levophencynonate,[H][C@]12CCC[C@]([H])(CN(C)C1)C2OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1,230313-75-4,357.4940000000001,3.337900000000002,1,4
DB16012,Celivarone,CCCCN(CCCC)CCCC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(C=C2)C(=O)OC(C)C,401925-43-7,533.7530000000004,8.406400000000007,0,5
DB16013,SER-100,CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,383123-18-0,1781.2370000000017,-3.6406599999999427,29,24
